specs,replno,qpcrrundate,DLsamplno,koerselno,spec.repl.rund.DLno.koerselno,NPC.CtdRn,NTC.CtdRn,unkn1.CtdRn,unkn2.CtdRn,unkn3.CtdRn,unkn4.CtdRn,latspc,abbr.nm,rg.wtsmplloc,dec_lat_region,dec_lon_region,DNAconcinwtsmpl_ng_uL,elute_vol_uL,ddH2O_add_per_elute,tot_vol_elute,dec_lat,dec_lon,gymnasiumnm1,eval04,n,eval05,dec_lat.j,pchsymb,pchcol
Skrubbe,26,20180410,DL2017068,koersel2,Skrubbe.26.20180410.DL2017068.koersel2,21.26, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537, 39.000,200,NA,NA,56.13982,10.222263,NordfynsGym,truezerodetect,0,truezerodetect,56.184304302, 0,#1CFF00
Skrubbe, 4,20180411,DL2017093,koersel1,Skrubbe.4.20180411.DL2017093.koersel1,24.54, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,308.000,200,NA,NA,57.43574,10.547842,OerstadGym,truezerodetect,0,truezerodetect,57.363844091, 0,#1CFF00
Skrubbe,26,20180411,DL2017093,koersel2,Skrubbe.26.20180411.DL2017093.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,308.000,200,NA,NA,57.43574,10.547842,OerstadGym,nonapprovK,0,nonapprovK,57.364146593, 0,#1CFF00
Skrubbe,26,20180413,DL2017082,koersel2,Skrubbe.26.20180413.DL2017082.koersel2,21.91, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,140.000,200,NA,NA,57.59449, 9.962653,GlHellerupGym,truezerodetect,0,truezerodetect,57.628749167, 0,#1CFF00
Skrubbe, 5,20180417,DL2017095,koersel1,Skrubbe.5.20180417.DL2017095.koersel1,34.45, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,118.000,200,NA,NA,55.56271,12.275292,RoedovreGym,truezerodetect,0,truezerodetect,55.604773377, 0,#1CFF00
Skrubbe,26,20180417,DL2017095,koersel2,Skrubbe.26.20180417.DL2017095.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,118.000,200,NA,NA,55.56271,12.275292,RoedovreGym,nonapprovK,0,nonapprovK,55.628608226, 0,#1CFF00
Skrubbe, 4,20180420,DL2017072,koersel1,Skrubbe.4.20180420.DL2017072.koersel1,22.15, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,294.000,200,NA,NA,57.05001, 9.944867,ErhvervsskolenNordsjaelland,truezerodetect,0,truezerodetect,56.993091792, 0,#1CFF00
Skrubbe,26,20180420,DL2017072,koersel2,Skrubbe.26.20180420.DL2017072.koersel2,22.50, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,294.000,200,NA,NA,57.05001, 9.944867,ErhvervsskolenNordsjaelland,truezerodetect,0,truezerodetect,56.981084326, 0,#1CFF00
Skrubbe,26,20180424,DL2017092,koersel2,Skrubbe.26.20180424.DL2017092.koersel2,21.85, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,238.000,200,NA,NA,56.04915,12.640064,AurehoejGym,truezerodetect,0,truezerodetect,56.065671483, 0,#1CFF00
Skrubbe, 4,20180425,DL2017090,koersel1,Skrubbe.4.20180425.DL2017090.koersel1,23.29, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Moen_Loll_Falst,54.77456,11.876954,936.000,200,NA,NA,54.57206,11.929544,VordingborgGym,truezerodetect,0,truezerodetect,54.631372953, 0,#1CFF00
Skrubbe,26,20180425,DL2017090,koersel2,Skrubbe.26.20180425.DL2017090.koersel2,26.24,36.56,37.93,36.64,36.03, 0.00,Platichthys_flesus,Pla.fle,Moen_Loll_Falst,54.77456,11.876954,936.000,200,NA,NA,54.57206,11.929544,VordingborgGym,nonapprovK,3,nonapprovK,54.571951382, 0,#1CFF00
Skrubbe, 4,20180426,DL2017062,koersel1,Skrubbe.4.20180426.DL2017062.koersel1,23.11, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,278.000,125, 500, 625,55.45360,12.187400,GrindstedGymNordsjVUC,truezerodetect,0,truezerodetect,55.413035453, 0,#1CFF00
Skrubbe,26,20180426,DL2017062,koersel2,Skrubbe.26.20180426.DL2017062.koersel2,29.15, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,278.000,125, 500, 625,55.45360,12.187400,GrindstedGymNordsjVUC,truezerodetect,0,truezerodetect,55.392173701, 0,#1CFF00
Skrubbe, 3,20190221,DL2018204,koersel1,Skrubbe.3.20190221.DL2018204.koersel1,14.95, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,268.000,NA,NA,NA,56.15472,10.214444,SilkeborgGym,truezerodetect,0,truezerodetect,56.117422248, 0,#1CFF00
Skrubbe,27,20190221,DL2018204,koersel2,Skrubbe.27.20190221.DL2018204.koersel2,23.18, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,268.000,NA,NA,NA,56.15472,10.214444,SilkeborgGym,truezerodetect,0,truezerodetect,56.228971199, 0,#1CFF00
Skrubbe, 3,20190226,DL2018142,koersel1,Skrubbe.3.20190226.DL2018142.koersel1,16.13, 0.00,37.90, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,380.000,NA,NA,NA,57.44286,10.545880,HoejeTaastrupGym,truezerodetect,1,repl1p,57.427574492, 0,#1CFF00
Skrubbe,27,20190226,DL2018142,koersel2,Skrubbe.27.20190226.DL2018142.koersel2,22.66, 0.00, 0.00,36.90, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,380.000,NA,NA,NA,57.44286,10.545880,HoejeTaastrupGym,truezerodetect,1,repl1p,57.485474887, 0,#1CFF00
Skrubbe, 3,20190227,DL2018144,koersel1,Skrubbe.3.20190227.DL2018144.koersel1,16.58,18.41,17.94,18.15, 0.00, 0.00,Platichthys_flesus,Pla.fle,Midt_Jylland,55.75814, 8.885876,142.000,NA,NA,NA,55.48808, 9.499263,SydkystenGym,nonapprovK,2,nonapprovK,55.423370390, 0,#1CFF00
Skrubbe,27,20190227,DL2018144,koersel2,Skrubbe.27.20190227.DL2018144.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Midt_Jylland,55.75814, 8.885876,142.000,NA,NA,NA,55.48808, 9.499263,SydkystenGym,nonapprovK,0,nonapprovK,55.568540004, 0,#1CFF00
Skrubbe, 3,20190228,DL2018156,koersel1,Skrubbe.3.20190228.DL2018156.koersel1,25.15, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,V_Jylland,55.90500, 8.536297,428.000,NA,NA,NA,56.55159, 8.306641,HoejeTaastrupGym,truezerodetect,0,truezerodetect,56.534581639, 0,#1CFF00
Skrubbe,27,20190228,DL2018156,koersel2,Skrubbe.27.20190228.DL2018156.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,V_Jylland,55.90500, 8.536297,428.000,NA,NA,NA,56.55159, 8.306641,HoejeTaastrupGym,nonapprovK,0,nonapprovK,56.594190521, 0,#1CFF00
Skrubbe, 3,20190305,DL2018138,koersel1,Skrubbe.3.20190305.DL2018138.koersel1,25.36, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,798.000,NA,NA,NA,55.45488,12.187610,KoegeGym,truezerodetect,0,truezerodetect,55.423169407, 0,#1CFF00
Skrubbe,27,20190305,DL2018138,koersel2,Skrubbe.27.20190305.DL2018138.koersel2,21.95, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,798.000,NA,NA,NA,55.45488,12.187610,KoegeGym,truezerodetect,0,truezerodetect,55.434029576, 0,#1CFF00
Skrubbe, 3,20190306,DL2018160,koersel1,Skrubbe.3.20190306.DL2018160.koersel1,25.85, 0.00,36.89, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,V_Jylland,55.90500, 8.536297,542.000,NA,NA,NA,56.49248, 8.598552,ZBC,truezerodetect,1,repl1p,56.462221547, 0,#1CFF00
Skrubbe,20,20190306,DL2018106,koersel2,Skrubbe.20.20190306.DL2018106.koersel2,23.84, 0.00, 0.00,38.33, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537, 73.000,NA,NA,NA,54.92390,10.265800,ZahlesGym,truezerodetect,1,repl1p,54.915511914, 0,#1CFF00
Skrubbe,20,20190306,DL2018160,koersel2,Skrubbe.20.20190306.DL2018160.koersel2,23.84, 0.00, 0.00,38.33, 0.00, 0.00,Platichthys_flesus,Pla.fle,V_Jylland,55.90500, 8.536297,542.000,NA,NA,NA,56.49248, 8.598552,ZBC,truezerodetect,1,repl1p,56.494098357, 0,#1CFF00
Skrubbe, 3,20190307,DL2018198,koersel1,Skrubbe.3.20190307.DL2018198.koersel1,23.53, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,568.000,NA,NA,NA,56.56945, 9.052154,KalundborgGym,truezerodetect,0,truezerodetect,56.535849587, 0,#1CFF00
Skrubbe,20,20190307,DL2018198,koersel2,Skrubbe.20.20190307.DL2018198.koersel2,22.63, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,568.000,NA,NA,NA,56.56945, 9.052154,KalundborgGym,truezerodetect,0,truezerodetect,56.637702491, 0,#1CFF00
Skrubbe, 3,20190313,DL2018164,koersel1,Skrubbe.3.20190313.DL2018164.koersel1,28.97, 0.00,37.78,35.82, 0.00, 0.00,Platichthys_flesus,Pla.fle,V_Jylland,55.90500, 8.536297,226.000,NA,NA,NA,56.55122, 8.299629,FrederikssundGym,truezerodetect,2,repl2p,56.486574080,21,#1CFF00
Skrubbe, 4,20190313,DL2018164,koersel1,Skrubbe.4.20190313.DL2018164.koersel1,27.82, 0.00,37.61,36.76, 0.00, 0.00,Platichthys_flesus,Pla.fle,V_Jylland,55.90500, 8.536297,226.000,NA,NA,NA,56.55122, 8.299629,FrederikssundGym,truezerodetect,2,repl2p,56.583565425,21,#1CFF00
Skrubbe, 3,20190314,DL2018182,koersel1,Skrubbe.3.20190314.DL2018182.koersel1,25.69, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,364.000,NA,NA,NA,57.05944, 9.896667,HasserisGym,truezerodetect,0,truezerodetect,56.981061423, 0,#1CFF00
Skrubbe, 4,20190314,DL2018182,koersel1,Skrubbe.4.20190314.DL2018182.koersel1,23.88, 0.00, 0.00,25.82, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,364.000,NA,NA,NA,57.05944, 9.896667,HasserisGym,truezerodetect,1,repl1p,57.136495071, 0,#1CFF00
Skrubbe, 3,20190320,DL2018176,koersel1,Skrubbe.3.20190320.DL2018176.koersel1,28.99, 0.00,35.43,36.02, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,528.000,NA,NA,NA,56.40887,10.920745,FrederikssundGym,truezerodetect,2,repl2p,56.408906310,21,#1CFF00
Skrubbe,27,20190320,DL2018176,koersel2,Skrubbe.27.20190320.DL2018176.koersel2,25.02, 0.00,34.76, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,528.000,NA,NA,NA,56.40887,10.920745,FrederikssundGym,truezerodetect,1,repl1p,56.400436620, 0,#1CFF00
Skrubbe, 3,20190321,DL2018186,koersel1,Skrubbe.3.20190321.DL2018186.koersel1,27.79, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Oe_Jylland,56.02339, 9.946757,NA,NA,NA,NA,55.04100, 9.423700,OeregaardGym,truezerodetect,0,truezerodetect,55.111894894, 0,#1CFF00
Skrubbe,27,20190321,DL2018186,koersel2,Skrubbe.27.20190321.DL2018186.koersel2,24.49, 0.00,37.01, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Oe_Jylland,56.02339, 9.946757,NA,NA,NA,NA,55.04100, 9.423700,OeregaardGym,truezerodetect,1,repl1p,55.027298797, 0,#1CFF00
Skrubbe, 2,20190326,DL2018194,koersel1,Skrubbe.2.20190326.DL2018194.koersel1,26.08, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,128.000,NA,NA,NA,55.66708,12.575883,StenhusGym,truezerodetect,0,truezerodetect,55.691515823, 0,#1CFF00
Skrubbe, 3,20190326,DL2018194,koersel1,Skrubbe.3.20190326.DL2018194.koersel1, 0.00,23.79, 0.00,37.51, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,128.000,NA,NA,NA,55.66708,12.575883,StenhusGym,nonapprovK,1,nonapprovK,55.700260170, 0,#1CFF00
Skrubbe, 2,20190327,DL2018206,koersel1,Skrubbe.2.20190327.DL2018206.koersel1,27.37, 0.00,36.47, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Oe_Jylland,56.02339, 9.946757,  1.460,NA,NA,NA,55.67715,11.082262,VUCFrederiksberg,truezerodetect,1,repl1p,55.657183697, 0,#1CFF00
Skrubbe, 3,20190327,DL2018206,koersel1,Skrubbe.3.20190327.DL2018206.koersel1,25.11, 0.00,36.07, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Oe_Jylland,56.02339, 9.946757,  1.460,NA,NA,NA,55.67715,11.082262,VUCFrederiksberg,truezerodetect,1,repl1p,55.664863204, 0,#1CFF00
Skrubbe, 2,20190328,DL2018202,koersel1,Skrubbe.2.20190328.DL2018202.koersel1,31.56, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,466.000,NA,NA,NA,55.66500,12.575000,NaerumGym,truezerodetect,0,truezerodetect,55.711133467, 0,#1CFF00
Skrubbe, 3,20190328,DL2018202,koersel1,Skrubbe.3.20190328.DL2018202.koersel1,25.69, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,466.000,NA,NA,NA,55.66500,12.575000,NaerumGym,truezerodetect,0,truezerodetect,55.592035840, 0,#1CFF00
Skrubbe, 4,20191126,DL2018148,koersel1,Skrubbe.4.20191126.DL2018148.koersel1,28.68, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,288.000,NA,NA,NA,57.03863, 9.455486,VirumGym,truezerodetect,0,truezerodetect,57.050716256, 0,#1CFF00
Skrubbe,26,20191126,DL2018148,koersel2,Skrubbe.26.20191126.DL2018148.koersel2,26.91, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,288.000,NA,NA,NA,57.03863, 9.455486,VirumGym,truezerodetect,0,truezerodetect,56.975791646, 0,#1CFF00
Skrubbe, 4,20191127,DL2018152,koersel1,Skrubbe.4.20191127.DL2018152.koersel1,28.69, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,978.000,NA,NA,NA,57.06220, 9.699953,OeregaardGym,truezerodetect,0,truezerodetect,57.097833584, 0,#1CFF00
Skrubbe,26,20191127,DL2018152,koersel2,Skrubbe.26.20191127.DL2018152.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,978.000,NA,NA,NA,57.06220, 9.699953,OeregaardGym,nonapprovK,0,nonapprovK,57.134783825, 0,#1CFF00
Skrubbe, 4,20191203,DL2018146,koersel1,Skrubbe.4.20191203.DL2018146.koersel1,29.14, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,366.000,NA,NA,NA,55.70664,12.597730,GladsaxeGym,truezerodetect,0,truezerodetect,55.738430085, 0,#1CFF00
Skrubbe,26,20191203,DL2018146,koersel2,Skrubbe.26.20191203.DL2018146.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,366.000,NA,NA,NA,55.70664,12.597730,GladsaxeGym,nonapprovK,0,nonapprovK,55.774243441, 0,#1CFF00
Skrubbe, 4,20191204,DL2018166,koersel1,Skrubbe.4.20191204.DL2018166.koersel1, 0.00, 0.00,38.84,38.60, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,642.000,NA,NA,NA,55.05294,10.612423,RungstedGym,nonapprovK,2,nonapprovK,55.042017928, 0,#1CFF00
Skrubbe,26,20191204,DL2018166,koersel2,Skrubbe.26.20191204.DL2018166.koersel2,28.84, 0.00, 0.00,36.57, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,642.000,NA,NA,NA,55.05294,10.612423,RungstedGym,truezerodetect,1,repl1p,55.097622841, 0,#1CFF00
Skrubbe, 4,20191205,DL2018168,koersel1,Skrubbe.4.20191205.DL2018168.koersel1, 0.00, 0.00,37.54,37.43, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,658.000,NA,NA,NA,56.16932,10.223070,NaerumGym,nonapprovK,2,nonapprovK,56.226059234, 0,#1CFF00
Skrubbe,26,20191205,DL2018168,koersel2,Skrubbe.26.20191205.DL2018168.koersel2,27.80, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,658.000,NA,NA,NA,56.16932,10.223070,NaerumGym,truezerodetect,0,truezerodetect,56.211366418, 0,#1CFF00
Skrubbe, 4,20191213,DL2018154,koersel1,Skrubbe.4.20191213.DL2018154.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,648.000,NA,NA,NA,57.05693, 9.920886,KalundborgGym,nonapprovK,0,nonapprovK,57.077283931, 0,#1CFF00
Skrubbe,26,20191213,DL2018154,koersel2,Skrubbe.26.20191213.DL2018154.koersel2,35.87, 0.00,39.89,36.51, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,648.000,NA,NA,NA,57.05693, 9.920886,KalundborgGym,truezerodetect,2,repl2p,57.004763365,21,#1CFF00
Skrubbe, 4,20200205,DL2018140,koersel1,Skrubbe.4.20200205.DL2018140.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,532.000,NA,NA,NA,57.44262,10.545789,VibenshusGymOrdrupGym,nonapprovK,0,nonapprovK,57.371461853, 0,#1CFF00
Skrubbe,26,20200205,DL2018140,koersel2,Skrubbe.26.20200205.DL2018140.koersel2,35.25,36.92, 0.00,33.39, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,532.000,NA,NA,NA,57.44262,10.545789,VibenshusGymOrdrupGym,nonapprovK,1,nonapprovK,57.507370637, 0,#1CFF00
Skrubbe, 4,20200206,DL2018162,koersel1,Skrubbe.4.20200206.DL2018162.koersel1,33.80, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,V_Jylland,55.90500, 8.536297,238.000,NA,NA,NA,56.55190, 8.305700,RoedovreGym,truezerodetect,0,truezerodetect,56.589791362, 0,#1CFF00
Skrubbe,26,20200206,DL2018162,koersel2,Skrubbe.26.20200206.DL2018162.koersel2, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,V_Jylland,55.90500, 8.536297,238.000,NA,NA,NA,56.55190, 8.305700,RoedovreGym,nonapprovK,0,nonapprovK,56.577544095, 0,#1CFF00
Skrubbe, 2,20200219,DL2018172,koersel1,Skrubbe.2.20200219.DL2018172.koersel1,31.58, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,386.000,NA,NA,NA,56.15819,10.215249,NZahlesGymSkoleRoedovreGym,truezerodetect,0,truezerodetect,56.235077539, 0,#1CFF00
Skrubbe, 3,20200219,DL2018172,koersel1,Skrubbe.3.20200219.DL2018172.koersel1, 0.00, 0.00, 0.00,37.45, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,386.000,NA,NA,NA,56.15819,10.215249,NZahlesGymSkoleRoedovreGym,nonapprovK,1,nonapprovK,56.098874788, 0,#1CFF00
Skrubbe, 2,20200220,DL2018178,koersel1,Skrubbe.2.20200220.DL2018178.koersel1,32.59, 0.00,33.64,33.88, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200, 74.000,NA,NA,NA,56.40511,10.924994,TaarnbyGymOrdrupGym,truezerodetect,2,repl2p,56.424379055,21,#1CFF00
Skrubbe, 3,20200220,DL2018178,koersel1,Skrubbe.3.20200220.DL2018178.koersel1,33.01, 0.00,32.08,32.96, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200, 74.000,NA,NA,NA,56.40511,10.924994,TaarnbyGymOrdrupGym,truezerodetect,2,repl2p,56.388601081,21,#1CFF00
Skrubbe, 2,20200226,DL2018150,koersel1,Skrubbe.2.20200226.DL2018150.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,310.000,NA,NA,NA,55.45519,12.189670,KoegeGym,nonapprovK,0,nonapprovK,55.532221563, 0,#1CFF00
Skrubbe, 3,20200226,DL2018150,koersel1,Skrubbe.3.20200226.DL2018150.koersel1, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,310.000,NA,NA,NA,55.45519,12.189670,KoegeGym,nonapprovK,0,nonapprovK,55.403897524, 0,#1CFF00
Skrubbe, 2,20200227,DL2018184,koersel1,Skrubbe.2.20200227.DL2018184.koersel1,30.89, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,502.000,NA,NA,NA,57.05085, 9.923806,NextSukkertoppenGym,truezerodetect,0,truezerodetect,57.080665558, 0,#1CFF00
Skrubbe, 3,20200227,DL2018184,koersel1,Skrubbe.3.20200227.DL2018184.koersel1,30.32, 0.00, 0.00,38.84, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,502.000,NA,NA,NA,57.05085, 9.923806,NextSukkertoppenGym,truezerodetect,1,repl1p,56.994870713, 0,#1CFF00
Skrubbe, 2,20200304,DL2018188,koersel1,Skrubbe.2.20200304.DL2018188.koersel1,28.04, 0.00,35.76,35.32, 0.00, 0.00,Platichthys_flesus,Pla.fle,Oe_Jylland,56.02339, 9.946757,354.000,NA,NA,NA,55.03709, 9.422436,RoskildeGymFrederiksbergVUC,truezerodetect,2,repl2p,55.070569906,21,#1CFF00
Skrubbe, 3,20200304,DL2018188,koersel1,Skrubbe.3.20200304.DL2018188.koersel1, 0.00, 0.00, 0.00,36.43, 0.00, 0.00,Platichthys_flesus,Pla.fle,Oe_Jylland,56.02339, 9.946757,354.000,NA,NA,NA,55.03709, 9.422436,RoskildeGymFrederiksbergVUC,nonapprovK,1,nonapprovK,54.980639482, 0,#1CFF00
Skrubbe, 2,20200305,DL2018190,koersel1,Skrubbe.2.20200305.DL2018190.koersel1,32.41, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Oe_Jylland,56.02339, 9.946757,188.000,NA,NA,NA,55.04056, 9.422222,FrederiksbergVUC,truezerodetect,0,truezerodetect,55.025696005, 0,#1CFF00
Skrubbe, 3,20200305,DL2018190,koersel1,Skrubbe.3.20200305.DL2018190.koersel1,32.75, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Oe_Jylland,56.02339, 9.946757,188.000,NA,NA,NA,55.04056, 9.422222,FrederiksbergVUC,truezerodetect,0,truezerodetect,55.021723130, 0,#1CFF00
Skrubbe, 2,20200311,DL2018196,koersel1,Skrubbe.2.20200311.DL2018196.koersel1,33.62, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,978.000,NA,NA,NA,56.13820,10.212600,StenhusGymFrederiksbergVUC,truezerodetect,0,truezerodetect,56.060613457, 0,#1CFF00
Skrubbe, 3,20200311,DL2018196,koersel1,Skrubbe.3.20200311.DL2018196.koersel1,24.69, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,978.000,NA,NA,NA,56.13820,10.212600,StenhusGymFrederiksbergVUC,truezerodetect,0,truezerodetect,56.063788115, 0,#1CFF00
Skrubbe, 1,20200921,DL2018192,koerselno1,Skrubbe.1.20200921.DL2018192.koerselno1, 0.00, 0.00, 0.00,38.06, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,996.000,NA,NA,NA,56.15472,10.214130,SvendborgGym,nonapprovK,1,nonapprovK,56.094219591, 0,#1CFF00
Skrubbe, 2,20200921,DL2018192,koerselno1,Skrubbe.2.20200921.DL2018192.koerselno1,31.05, 0.00, 0.00,38.17, 0.00, 0.00,Platichthys_flesus,Pla.fle,Fyn,55.25778,10.054537,996.000,NA,NA,NA,56.15472,10.214130,SvendborgGym,truezerodetect,1,repl1p,56.193598718, 0,#1CFF00
Skrubbe, 2,20201001,DL2018200,koersel1,Skrubbe.2.20201001.DL2018200.koersel1,32.64, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,474.000,NA,NA,NA,56.56945, 9.052164,NextSukkertoppenGym,truezerodetect,0,truezerodetect,56.557904649, 0,#1CFF00
Skrubbe, 3,20201001,DL2018200,koersel1,Skrubbe.3.20201001.DL2018200.koersel1,35.57, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,N_Jylland,57.59754, 9.977200,474.000,NA,NA,NA,56.56945, 9.052164,NextSukkertoppenGym,truezerodetect,0,truezerodetect,56.599750302, 0,#1CFF00
Skrubbe, 1,20201027,DL2020034,koerselno1,Skrubbe.1.20201027.DL2020034.koerselno1,37.35, 0.00, 0.00, 0.00, 0.00, 0.00,Platichthys_flesus,Pla.fle,Sjaelland,55.62879,12.051621,  8.680,200, 300, 500,55.69419,12.600469,IngridJespersensGymSktAnnaeGym,truezerodetect,0,truezerodetect,55.635302559, 0,#1CFF00
